"","iati_id","result_type","title","period_start","period_end","target","actual"
"1876","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of activities/events explicitly dedicated to raising awareness and sensitivity of general public regarding migration",2015-01-01,2025-12-31,"",""
"1877","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"1878","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of cross-border cooperation initiatives created / launched or supported",2015-01-01,2025-12-31,"",""
"1879","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"",""
"1880","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of refugees benefiting from an Out-of-Camp policy",2015-01-01,2025-12-31,"",""
"1881","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of national/regional/local networks and dialogues on migration related issues newly established or functionally enhanced",2015-01-01,2025-12-31,"",""
"1882","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"",""
"1883","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"",""
"1884","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"",""
"1885","T05-EUTF-SAH-NE-14","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"",""
"1886","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"",""
"1887","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"",""
"1888","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"",""
"1889","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"",""
"1890","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"",""
"1891","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of border stations supported to strengthen border control",2015-01-01,2025-12-31,"",""
"1892","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"1893","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"",""
"1894","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of victims of trafficking, assisted or referred to assistance services",2015-01-01,2025-12-31,"",""
"1895","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of MSMEs created or supported",2015-01-01,2025-12-31,"",""
"1896","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"",""
"1897","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"",""
"1898","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of local development plans directly supported",2015-01-01,2025-12-31,"",""
"1899","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"2050","2501.00"
"1900","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"",""
"1901","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"2050",""
"1902","T05-EUTF-NOA-REG-09-03","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"",""
"1903","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of job placements facilitated and/or supported",2015-01-01,2025-12-31,"",""
"1904","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"",""
"1905","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Financial volume of new funding instruments for scholarships or self-employment",2015-01-01,2025-12-31,"",""
"1906","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Financial volume granted to individual recipients",2015-01-01,2025-12-31,"",""
"1907","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"",""
"1908","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"",""
"1909","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"",""
"1910","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"",""
"1911","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of refugees and forcibly displaced persons receiving legal assistance to support their integration",2015-01-01,2025-12-31,"",""
"1912","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"",""
"1913","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of early warning systems on migration flows created",2015-01-01,2025-12-31,"",""
"1914","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of people benefitting from legal migration and mobility programmes",2015-01-01,2025-12-31,"",""
"1915","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of Institutions and non-state actors benefitting from capacity building and operational support on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"1916","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of cross-border cooperation initiatives created / launched or supported",2015-01-01,2025-12-31,"",""
"1917","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of strategies, policies and plans developed and / or directly supported",2015-01-01,2025-12-31,"",""
"1918","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of refugees benefiting from an Out-of-Camp policy",2015-01-01,2025-12-31,"",""
"1919","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of national/regional/local networks and dialogues on migration related issues newly established or functionally enhanced",2015-01-01,2025-12-31,"",""
"1920","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of multi-stakeholders groups and learning mechanisms formed and regularly gathering",2015-01-01,2025-12-31,"",""
"1921","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of planning, monitoring, learning, data-collection and analysis tools set up, implemented and / or strengthened",2015-01-01,2025-12-31,"",""
"1922","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of field studies, surveys and other research conducted",2015-01-01,2025-12-31,"",""
"1923","T05-EUTF-NOA-REG-09-03","EUTF indicators - new","Number of social infrastructure built or rehabilitated",2015-01-01,2025-12-31,"",""
"1924","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of jobs created",2015-01-01,2025-12-31,"",""
"1925","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of projects by diaspora members",2015-01-01,2025-12-31,"",""
"1926","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of migrants in transit and forcibly displaced people protected or assisted",2015-01-01,2025-12-31,"",""
"1927","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of migrants, or potential migrants, reached out by information campaign on migration and risks linked to irregular migration",2015-01-01,2025-12-31,"",""
"1928","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of voluntary returns or humanitarian repatriation supported",2015-01-01,2025-12-31,"",""
"1929","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of returning migrants benefiting from reintegration assistance",2015-01-01,2025-12-31,"",""
"1930","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of Institutions (National and local) and Non-State actors directly supported through capacity building on migration management",2015-01-01,2025-12-31,"",""
"1931","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of border stations supported to strengthen border control",2015-01-01,2025-12-31,"",""
"1932","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of staff from governmental institutions, internal security forces and relevant non-state actors trained  on security, border management, CVE, conflict prevention, protection of civilian populations and human rights",2015-01-01,2025-12-31,"",""
"1933","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people participating in conflict prevention and peace building activities",2015-01-01,2025-12-31,"",""
"1934","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of victims of trafficking, assisted or referred to assistance services",2015-01-01,2025-12-31,"",""
"1935","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of MSMEs created or supported",2015-01-01,2025-12-31,"",""
"1936","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people assisted to develop economic income-generating activities",2015-01-01,2025-12-31,"",""
"1937","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people benefiting from professional trainings (TVET) and/or skills development",2015-01-01,2025-12-31,"",""
"1938","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of local development plans directly supported",2015-01-01,2025-12-31,"",""
"1939","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people receiving basic social services",2015-01-01,2025-12-31,"29740","9148.00"
"1940","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people receiving nutrition assistance",2015-01-01,2025-12-31,"",""
"1941","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of people receiving food-security related assistance",2015-01-01,2025-12-31,"",""
"1942","T05-EUTF-NOA-REG-09-02","EUTF indicators","Number of local governments and/or communities that adopt and implement local disaster risk reduction strategies",2015-01-01,2025-12-31,"",""
"1943","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of job placements facilitated and/or supported",2015-01-01,2025-12-31,"",""
"1944","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of industrial parks and business infrastructure created, expanded or improved",2015-01-01,2025-12-31,"",""
"1945","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Financial volume of new funding instruments for scholarships or self-employment",2015-01-01,2025-12-31,"",""
"1946","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Financial volume granted to individual recipients",2015-01-01,2025-12-31,"",""
"1947","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Hectares of land benefitting from improved agricultural management",2015-01-01,2025-12-31,"",""
"1948","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of people reached by information campaigns on resilience-building practices and basic rights",2015-01-01,2025-12-31,"",""
"1949","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of staff from local authorities and basic service providers benefitting from capacity building for strengthening services delivery",2015-01-01,2025-12-31,"",""
"1950","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of people having improved access to basic services",2015-01-01,2025-12-31,"",""
"1951","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of refugees and forcibly displaced persons receiving legal assistance to support their integration",2015-01-01,2025-12-31,"",""
"1952","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of individuals trained on migration management",2015-01-01,2025-12-31,"",""
"1953","T05-EUTF-NOA-REG-09-02","EUTF indicators - new","Number of early warning systems on migration flows created",2015-01-01,2025-12-31,"",""
